;Database,OBPG VALIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,The exact normalisation was performed at NASA using theoretical Es (there may be some overlapping of data with NOMAD). Comments column contain actual OBPG IDs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/matchup/seawifs/all.seawifs.stats+http://seabass.gsfc.nasa.gov/matchup/seawifs/all.aqua.stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,"NASA, SeaBASS, OBPG, All contributors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://seabass.gsfc.nasa.gov/matchup_results.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
OB00-00388,0,XDDS,1999,7,28,17,22,-119.9459991,34.1580009,0,2.0550001,3.1530001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb074,11693
OB00-00389,0,XDDS,1999,7,28,18,3,-119.9260025,34.2029991,0,2.4949999,2.8640001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb074,11694
OB00-00390,0,XDDS,1999,7,28,19,30,-119.8799973,34.2970009,0,0.917,0.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb074,11695
OB00-00391,0,XDDS,1999,7,28,20,10,-119.8639984,34.3479996,0,1.653,1.679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb074,11696
OB04-00392,4,BATS,1999,8,2,16,36,-64.4548035,32.0805016,0,NaN,NaN,0.02186,NaN,NaN,NaN,NaN,2.27125,1.999192,1.330807,0.667462,NaN,0.219703,NaN,0.00478,NaN,NaN,NA,bats131,5994
OB00-00393,0,XDDS,1999,8,2,14,30,-66.4530029,43.6669998,0,NaN,1.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10474
OB00-00394,0,XDDS,1999,8,2,15,41,-66.7919998,43.7459984,0,NaN,3.1389999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10475
OB00-00395,0,XDDS,1999,8,2,16,46,-67.3089981,43.730999,0,NaN,1.1892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10476
OB00-00396,0,XDDS,1999,8,2,17,40,-67.6529999,43.7179985,0,NaN,0.8329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10477
OB00-00397,0,XDDS,1999,8,2,18,31,-68.0329971,43.6969986,0,NaN,0.6665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10478
OB00-00398,0,XDDS,1999,8,2,19,30,-68.4369965,43.6790009,0,NaN,0.8789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990802w,10479
OB00-00399,0,XDDS,1999,8,7,22,28,-117.4069977,32.8849983,0,NaN,0.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9908,17294
OB00-00400,0,XDDS,1999,8,9,19,14,-120.9349976,31.1830006,0,NaN,NaN,0.03083,NaN,NaN,NaN,NaN,1.220662,1.2179331,1.037191,0.705832,NaN,0.307321,NaN,0.011,NaN,NaN,NA,cal9908,2250
OB00-00401,0,XDDS,1999,8,10,15,1,-66.7733002,43.743,0,NaN,4.7961001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10483
OB00-00402,0,XDDS,1999,8,10,16,1,-67.1838989,43.7383995,0,NaN,1.8031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10484
OB00-00403,0,XDDS,1999,8,10,17,8,-67.651001,43.7145996,0,NaN,0.7665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10485
OB00-00404,0,XDDS,1999,8,10,17,44,-67.9097977,43.7041016,0,NaN,1.4680001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10486
OB00-00405,0,XDDS,1999,8,10,19,0,-68.4501038,43.6907997,0,NaN,2.1973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10487
OB00-00406,0,XDDS,1999,8,10,20,2,-68.8683014,43.6692009,0,NaN,3.4748001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990810w,10488
OB00-00407,0,XDDS,1999,8,23,15,29,-66.6430969,43.7386017,0,NaN,0.4212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990823w,10492
OB00-00408,0,XDDS,1999,8,23,18,28,-68.1641006,43.6926994,0,NaN,0.7088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990823w,10495
OB00-00409,0,XDDS,1999,8,23,19,30,-68.5754013,43.7736015,0,NaN,0.7738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990823w,10496
OB00-00410,0,XDDS,1999,8,24,14,41,-66.6119995,43.7547989,0,NaN,1.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990824w,10500
OB00-00411,0,XDDS,1999,8,24,15,41,-68.435997,43.7386017,0,NaN,0.2519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990824w,10501
OB00-00412,0,XDDS,1999,8,24,16,35,-67.3841019,43.7263985,0,NaN,0.1854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990824w,10502
OB00-00413,0,XDDS,1999,8,24,18,30,-68.1810989,43.6976013,0,NaN,0.3307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990824w,10504
OB00-00414,0,XDDS,1999,8,24,19,30,-68.5899963,43.6805,0,NaN,0.7424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990824w,10505
OB00-00415,0,XDDS,1999,8,24,17,30,-67.7559967,43.7130013,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.237658,1.309418,1.320094,1.056154,NaN,0.824754,NaN,NaN,NaN,NaN,NA,s990824w,17983
OB00-00416,0,XDDS,1999,8,25,19,45,-119.8799973,34.2980003,0,1.455,1.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb076,11709
OB00-00417,0,XDDS,1999,8,25,20,29,-119.862999,34.3479996,0,1.508,1.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb076,11710
OB00-00418,0,XDDS,1999,9,7,20,15,-82.7033005,26.2199001,0,NaN,0.80666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,eh1199,14359
OB00-00419,0,XDDS,1999,9,7,20,54,-170.0099945,-6.0100002,0,0.151,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,gp7-99-ka,19738
OB00-00420,0,XDDS,1999,9,8,17,14,-119.9079971,34.2529984,0,1.594,1.622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb081,11725
OB00-00421,0,XDDS,1999,9,8,18,22,-119.8799973,34.2989998,0,2.2550001,2.109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb081,11726
OB00-00422,0,XDDS,1999,9,8,19,18,-119.8619995,34.3479996,0,1.512,1.517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb081,11727
OB00-00423,0,XDDS,1999,9,12,14,40,-66.5391006,43.7566986,0,NaN,1.3775001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10509
OB00-00424,0,XDDS,1999,9,12,15,30,-66.8768997,43.7389984,0,NaN,1.7228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10510
OB00-00425,0,XDDS,1999,9,12,16,30,-67.2802963,43.7252998,0,NaN,0.3964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10511
OB00-00426,0,XDDS,1999,9,12,17,27,-67.6725006,43.7178001,0,NaN,0.3161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10512
OB00-00427,0,XDDS,1999,9,12,18,30,-68.0990982,43.6938019,0,NaN,0.2161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10513
OB00-00428,0,XDDS,1999,9,12,19,30,-69.5114975,43.6814003,0,NaN,4.5917001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990912w,10514
OB00-00429,0,XDDS,1999,9,12,12,56,-10.2678003,30.7947998,0,NaN,NaN,0.075,NaN,NaN,NaN,NaN,0.456258,0.498225,0.527716,0.442343,NaN,0.284806,NaN,0.0234,NaN,NaN,NA,prosope99,23528
OB00-00430,0,XDDS,1999,9,13,14,30,-66.5992966,43.759201,0,NaN,2.4236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990913w,10518
OB00-00431,0,XDDS,1999,9,13,15,30,-67.0091019,43.7480011,0,NaN,2.7375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990913w,10519
OB00-00432,0,XDDS,1999,9,13,16,33,-67.4196014,43.7244987,0,NaN,0.4139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990913w,10520
OB00-00433,0,XDDS,1999,9,13,17,30,-67.8003998,43.7090988,0,NaN,0.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990913w,10521
OB00-00434,0,XDDS,1999,9,13,19,30,-68.608902,43.6753006,0,NaN,1.8907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990913w,10523
OB00-00435,0,XDDS,1999,9,13,12,11,-7.7543998,34.1329002,0,0.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23553
OB00-00436,0,XDDS,1999,9,14,20,0,-68.7609024,43.6707001,0,NaN,1.6059999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990914w,10126
OB00-00437,0,XDDS,1999,9,15,12,38,-0.8545,36.4095001,0,NaN,NaN,0.0335,NaN,NaN,NaN,NaN,1.338239,1.277881,0.992762,0.632916,NaN,0.277725,NaN,0.0153,NaN,NaN,NA,prosope99,23529
OB00-00438,0,XDDS,1999,9,15,12,38,-0.8547,36.4101982,0,0.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23558
OB00-00439,0,XDDS,1999,9,17,11,9,8.5248003,37.9938011,0,NaN,NaN,0.03,NaN,NaN,NaN,NaN,1.554976,1.540826,1.162316,0.689697,NaN,0.29887,NaN,0.0195,NaN,NaN,NA,prosope99,23531
OB00-00440,0,XDDS,1999,9,21,11,21,22.0126991,33.9948006,0,0.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23571
OB00-00441,0,XDDS,1999,9,23,18,26,-67.608902,43.7332001,0,NaN,2.7886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990923w,10530
OB00-00442,0,XDDS,1999,9,23,19,30,-68.0809021,43.6991997,0,NaN,2.7593999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990923w,10531
OB00-00443,0,XDDS,1999,9,23,20,20,-68.4212036,43.6922989,0,NaN,3.8178999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990923w,10532
OB00-00444,0,XDDS,1999,9,23,11,15,22.0062008,33.9297981,0,0.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23579
OB00-00445,0,XDDS,1999,9,24,15,30,-66.6397018,43.7543983,0,NaN,3.5624001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990924w,10537
OB00-00446,0,XDDS,1999,9,24,16,27,-67.0156021,43.7383003,0,NaN,2.3943999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990924w,10538
OB00-00447,0,XDDS,1999,9,24,17,29,-67.4438019,43.7289009,0,NaN,2.9273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990924w,10539
OB00-00448,0,XDDS,1999,9,24,18,30,-67.8150024,43.7160988,0,NaN,1.5038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s990924w,10540
OB00-00449,0,XDDS,1999,9,26,11,14,15.6119003,37.4023018,0,NaN,NaN,0.0325,NaN,NaN,NaN,NaN,1.220358,1.260657,1.018507,0.625811,NaN,0.281336,NaN,0.0172,NaN,NaN,NA,prosope99,23538
OB00-00450,0,XDDS,1999,9,28,0,41,145,0,0,NaN,0.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,mirai_99k0,20199
OB00-00451,0,XDDS,1999,9,28,11,12,10.4392996,41.8921013,0,NaN,NaN,0.04,NaN,NaN,NaN,NaN,1.485622,1.4283071,1.155103,0.734134,NaN,0.335725,NaN,0.0215,NaN,NaN,NA,prosope99,23540
OB02-00452,2,BOUSSOLE,1999,10,1,11,50,7.862,43.3680992,0,0.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23604
OB00-00453,0,XDDS,1999,10,3,19,23,-117.3980026,32.9029999,0,NaN,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9910,2344
OB02-00454,2,BOUSSOLE,1999,10,3,12,2,7.7193999,43.4331017,0,0.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,prosope99,23618
OB00-00455,0,XDDS,1999,10,4,19,12,-119.9049988,34.2509995,0,0.518,1.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb078,11719
OB00-00456,0,XDDS,1999,10,4,17,48,-119.9509964,34.1580009,0,2.0139999,1.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb078,11720
OB00-00457,0,XDDS,1999,10,4,18,30,-119.9260025,34.2029991,0,1.92,1.859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb078,11721
OB00-00458,0,XDDS,1999,10,4,19,57,-119.8799973,34.2980003,0,0.978,1.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb078,11722
OB00-00459,0,XDDS,1999,10,4,20,34,-119.8619995,34.348999,0,1.207,1.549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,pb078,11723
OB00-00460,0,XDDS,1999,10,8,19,26,-119.9769974,32.4350014,0,NaN,NaN,0.03621,NaN,NaN,NaN,NaN,0.85887,0.946896,0.88242,0.6103,NaN,0.268255,NaN,0.00573,NaN,NaN,NA,cal9910,2267
OB00-00461,0,XDDS,1999,10,8,22,51,-119.4779968,32.6469994,0,NaN,0.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,cal9910,2365
OB00-00462,0,XDDS,1999,10,8,14,0,-66.3707962,43.773201,0,NaN,1.2885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991008w,10555
OB00-00463,0,XDDS,1999,10,8,15,0,-66.7725983,43.7482986,0,NaN,4.9201999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991008w,10556
OB00-00464,0,XDDS,1999,10,8,18,0,-68.0287018,43.6980019,0,NaN,1.0045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991008w,10559
OB00-00465,0,XDDS,1999,10,8,19,0,-68.4514008,43.6865005,0,NaN,2.3724999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991008w,10560
OB00-00466,0,XDDS,1999,10,9,18,26,-71.8802032,36.3978004,0,NaN,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,onr_oct99,6467
OB00-00467,0,XDDS,1999,10,10,20,4,-119.288002,33.4970016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.561855,0.590317,NaN,NaN,0.311273,NaN,0,NaN,NaN,NA,cal9910,9832
OB00-00468,0,XDDS,1999,10,10,21,33,-119.4710007,33.3889999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.803193,0.79186,NaN,NaN,0.333621,NaN,0,NaN,NaN,NA,cal9910,9833
OB00-00469,0,XDDS,1999,10,11,21,3,-121.0400009,32.6749992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.194178,1.0329601,NaN,NaN,0.31349,NaN,0,NaN,NaN,NA,cal9910,9837
OB00-00470,0,XDDS,1999,10,12,21,33,-123.4869995,31.4650002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0056789,1.3904949,NaN,NaN,0.326521,NaN,0,NaN,NaN,NA,cal9910,9840
OB00-00471,0,XDDS,1999,10,12,21,55,-123.5540009,31.4309998,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.819203,1.293281,NaN,NaN,0.299387,NaN,0,NaN,NaN,NA,cal9910,9841
OB00-00472,0,XDDS,1999,10,13,10,47,30.2530003,42.0019989,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.556861,0.733131,NaN,NaN,0.43969,NaN,0.0184,NaN,NaN,NA,bilim9910,9484
OB00-00473,0,XDDS,1999,10,14,22,29,-158,22.75,0,NaN,NaN,0.02393,NaN,NaN,NaN,NaN,1.880415,1.472587,0.983027,0.537361,NaN,0.182231,NaN,0.00654,NaN,NaN,NA,hot-108,1312
OB00-00474,0,XDDS,1999,10,16,17,20,-67.6781998,43.7218018,0,NaN,2.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991016w,10575
OB00-00475,0,XDDS,1999,10,16,17,53,-67.9054031,43.7109985,0,NaN,2.2484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991016w,10576
OB00-00476,0,XDDS,1999,10,16,19,17,-68.4614029,43.6727982,0,NaN,2.3433001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991016w,10577
OB00-00477,0,XDDS,1999,10,16,20,14,-68.8695984,43.6483994,0,NaN,8.3803997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,s991016w,10578
OB00-00478,0,XDDS,1999,10,20,21,1,-119.0810013,33.1240005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.611536,0.656832,NaN,NaN,0.34958,NaN,0.0292,NaN,NaN,NA,cal9910,9850
OB00-00479,0,XDDS,1999,10,22,18,0,-67.6184998,42.6296997,0,NaN,0.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,en330,13698
OB00-00480,0,XDDS,1999,10,25,17,24,-76.0896988,37.6669998,0,NaN,4.9699998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8772
OB00-00481,0,XDDS,1999,10,25,18,1,-75.9893036,37.6674995,0,NaN,8.7399998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8773
OB00-00482,0,XDDS,1999,10,25,20,2,-76.0855026,37.4987984,0,NaN,7.9899998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8776
OB00-00483,0,XDDS,1999,10,25,20,37,-76.1692963,37.4986992,0,NaN,9.0100002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8777
OB22-00484,22,COVE,1999,10,26,15,40,-76.0936966,37.0756989,0,NaN,5.3000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8784
OB22-00485,22,COVE,1999,10,26,16,15,-76.0837021,37.1683006,0,NaN,6.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8785
OB22-00486,22,COVE,1999,10,26,16,52,-76.1746979,37.1603012,0,NaN,6.5900002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8786
OB22-00487,22,COVE,1999,10,26,18,14,-76.1940002,37.2377014,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8788
OB00-00488,0,XDDS,1999,10,27,14,50,-76.126297,37.7921982,0,NaN,10.3599997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8797
OB00-00489,0,XDDS,1999,10,27,16,35,-76.2522964,37.9991989,0,NaN,12.6700001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,ties9903,8800
OB00-00490,0,XDDS,1999,10,29,14,17,-61.8800011,10.5500002,0,NaN,NaN,0.72097,NaN,NaN,NaN,NaN,0.037163,0.064531,0.126252,NaN,NaN,0.217493,NaN,0.0854,NaN,NaN,NA,orinoco_4,18663
OB00-00491,0,XDDS,1999,11,7,20,15,-82.7033005,26.2199001,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.554096,0.649828,0.835105,0.738205,NaN,0.533594,NaN,0.0581,NaN,NaN,NA,eh1199,14343
OB00-00492,0,XDDS,1999,12,4,23,31,171.7160034,0.0002,0,NaN,NaN,0.04029,NaN,NaN,NaN,NaN,1.146648,0.980955,0.906334,NaN,NaN,0.321923,NaN,0.013,NaN,NaN,NA,mirai_99k0,20193
OB00-00493,0,XDDS,1999,12,5,19,26,-69.2266998,42.4124985,0,NaN,3.1389999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,en331,13701
OB00-00494,0,XDDS,1999,12,6,23,55,174.8981934,0,0,NaN,0.264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,mirai_99k0,20205
OB00-00495,0,XDDS,1999,12,7,16,27,-64.6699982,10.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.027681,1.04834,0.964444,NaN,NaN,0.306824,NaN,0.0214,NaN,NaN,NA,car49,10644
