;Database,NOMAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,wavelengths in the original database 411_443_489_510_530_555_619_670_683 Depth from ETOPO2. f/Q correction applied at UoP. Acdm=ad+ag+ap. Flags and Comments column contain original NOMAD Flags and IDs respectively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/data/nomad_seabass_v1.3_2005262.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,NASA NOMAD and SeaBASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,Werdell P.J. and S.W. Bailey (2005) RSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
NO13-01410,13,Palmer,1997,12,1,13,52,-64.0719986,-64.7799988,0,NaN,0.2001983,0.0660764,NaN,NaN,NaN,NaN,0.9786108,0.9450212,0.894029,0.685589,NaN,0.2027365,NaN,0.0287858,NaN,NaN,16579,palmer_lter,5663
NO00-01411,0,XDDS,1997,12,3,16,35,-178.0110016,-76.4970016,0,NaN,0.274,0.0462,NaN,NaN,NaN,NaN,1.5319674,1.6054647,1.4454806,0.9833878,NaN,0.2990277,NaN,NaN,NaN,NaN,151747,nbp9711,4339
NO13-01412,13,Palmer,1997,12,4,13,34,-64.0410004,-64.814003,0,NaN,0.2472,0.0439884,NaN,NaN,NaN,NaN,0.9517228,0.8989198,0.9064611,0.6968394,NaN,0.2055574,NaN,0.0247168,NaN,NaN,16579,palmer_lter,5664
NO00-01413,0,XDDS,1997,12,6,17,20,176.0930023,-76.5,0,NaN,1.538,0.102,NaN,NaN,NaN,NaN,0.6590765,0.582952,0.5883279,0.5453234,NaN,0.2709821,NaN,0.0505696,NaN,NaN,20675,nbp9711,4341
NO00-01414,0,XDDS,1997,12,7,5,15,170.5749969,-76.5009995,0,NaN,6.9840002,0.391,NaN,NaN,NaN,NaN,0.1713237,0.1408132,0.1669469,0.200921,NaN,0.1626936,NaN,0.1219807,NaN,NaN,151747,nbp9711,4342
NO00-01415,0,XDDS,1997,12,8,16,42,-178.052002,-76.5009995,0,NaN,0.19,0.048,NaN,NaN,NaN,NaN,0.6990615,0.7166852,0.6221457,0.4307032,NaN,0.2878518,NaN,NaN,NaN,NaN,20675,nbp9711,4343
NO04-01416,4,BATS,1997,12,9,16,20,-64.262001,31.6919994,0,NaN,0.148,0.03905,NaN,NaN,NaN,NaN,1.0061305,1.0013871,0.9094402,NaN,NaN,NaN,NaN,0.0094639,0.0113008,NaN,148675,bats111,105
NO00-01417,0,XDDS,1997,12,9,3,50,179.9069977,-76.5149994,0,NaN,1.3200001,0.108,NaN,NaN,NaN,NaN,0.4502061,0.3925357,0.3743856,0.3213975,NaN,0.2472387,NaN,0.0336747,NaN,NaN,151747,nbp9711,4344
NO00-01418,0,XDDS,1997,12,9,15,48,176.0079956,-76.4990005,0,NaN,2.1500001,0.126,NaN,NaN,NaN,NaN,0.5157536,0.4444544,0.4768836,0.4667298,NaN,0.2370988,NaN,0.0405317,NaN,NaN,151747,nbp9711,4345
NO13-01419,13,Palmer,1997,12,9,14,7,-64.0370026,-64.8150024,0,NaN,0.29585,0.0254998,NaN,NaN,NaN,NaN,0.971792,0.8934807,0.8078914,0.6304585,NaN,0.1825189,NaN,0.0172939,NaN,NaN,16579,palmer_lter,5666
NO00-01420,0,XDDS,1997,12,10,1,19,143.3329926,0,0,0.059,-999,0.02588,NaN,NaN,NaN,NaN,1.6320865,1.8619623,1.3074483,0.7317641,0.4542145,1.3291852,NaN,0.0084662,NaN,NaN,150213,kaiyo9714,5900
NO00-01421,0,XDDS,1997,12,10,16,40,173.9889984,-76.4869995,0,NaN,1.38,0.101,NaN,NaN,NaN,NaN,0.6534792,0.5805036,0.5955685,0.5544978,NaN,0.2540326,NaN,0.0477835,NaN,NaN,20675,nbp9711,4346
NO00-01422,0,XDDS,1997,12,10,21,35,171.9940033,-76.4940033,0,NaN,1.9680001,0.128,NaN,NaN,NaN,NaN,0.6472248,0.5891834,0.6025906,0.5643318,NaN,0.3374923,NaN,0.022355,NaN,NaN,20675,nbp9711,4347
NO13-01423,13,Palmer,1997,12,12,13,26,-64.0410004,-64.8150024,0,NaN,0.4193,0.0311384,NaN,NaN,NaN,NaN,1.0022298,0.9179756,0.821869,0.6265833,NaN,0.2028017,NaN,0.0199695,NaN,NaN,16579,palmer_lter,5667
NO00-01424,0,XDDS,1997,12,13,0,52,153.3329926,0,0,0.074,-999,0.02394,NaN,NaN,NaN,NaN,1.5460837,1.7192302,1.1702316,0.638522,0.3898008,0.6607888,NaN,0.0059088,NaN,NaN,150213,kaiyo9714,5905
NO00-01425,0,XDDS,1997,12,14,23,20,160,0,0,0.117,-999,0.03015,NaN,NaN,NaN,NaN,1.3704855,1.5538614,1.1476655,0.6565238,0.4158769,2.3413775,NaN,0.0106776,NaN,NaN,150213,kaiyo9714,5907
NO00-01426,0,XDDS,1997,12,15,22,30,163.3329926,0,0,0.142,-999,0.02829,NaN,NaN,NaN,NaN,1.3437922,1.5405034,1.1026131,0.6203552,0.3956204,0.2974045,NaN,0.0089552,NaN,NaN,150213,kaiyo9714,5908
NO13-01427,13,Palmer,1997,12,15,13,52,-64.0400009,-64.8150024,0,NaN,0.63985,0.150386,NaN,NaN,NaN,NaN,0.7649516,0.668425,0.5499601,0.4584663,NaN,0.2195099,NaN,0.0271552,NaN,NaN,16579,palmer_lter,5668
NO00-01428,0,XDDS,1997,12,17,22,20,170,0,0,0.085,-999,0.02272,NaN,NaN,NaN,NaN,1.4500319,1.6798373,1.1552629,0.6291919,0.4000986,0.2455565,NaN,0.0100575,NaN,NaN,150213,kaiyo9714,5910
NO13-01429,13,Palmer,1997,12,18,13,10,-64.0410004,-64.8150024,0,NaN,0.2635,0.0504123,NaN,NaN,NaN,NaN,0.9052294,0.8346336,0.7587668,0.5916566,NaN,0.2187919,NaN,0.0193944,NaN,NaN,16579,palmer_lter,5669
NO13-01430,13,Palmer,1997,12,18,14,18,-64.1259995,-64.788002,0,NaN,0.52245,0.0467452,NaN,NaN,NaN,NaN,0.9031564,0.8260723,0.7705689,0.6157705,NaN,0.2259629,NaN,0.0233161,NaN,NaN,16579,palmer_lter,5670
NO00-01431,0,XDDS,1997,12,22,13,46,164.1230011,-77.0355988,0,NaN,8.6000004,0.28833,NaN,NaN,NaN,NaN,NaN,0.0859916,0.1030164,0.1272564,NaN,0.1439922,NaN,0.0758673,NaN,NaN,149187,roaverrs97,3565
NO13-01432,13,Palmer,1997,12,23,13,16,-64.0419998,-64.8150024,0,NaN,2.2282,0.125309,NaN,NaN,NaN,NaN,0.5595286,0.4699502,0.5228421,0.4806125,NaN,0.3439196,NaN,0.0446754,NaN,NaN,16579,palmer_lter,5671
NO13-01433,13,Palmer,1997,12,23,14,16,-64.072998,-64.7799988,0,NaN,0.62705,0.0707863,NaN,NaN,NaN,NaN,1.040383,0.9968134,1.053246,0.9177861,NaN,0.2182635,NaN,0.0582475,NaN,NaN,16579,palmer_lter,5672
NO13-01434,13,Palmer,1997,12,26,13,43,-64.0390015,-64.8150024,0,NaN,0.57135,0.093783,NaN,NaN,NaN,NaN,0.6549072,0.5591539,0.5530145,0.3593942,NaN,0.2992168,NaN,0.0272684,NaN,NaN,16579,palmer_lter,5673
NO13-01435,13,Palmer,1997,12,26,14,31,-64.1259995,-64.788002,0,NaN,0.70985,0.0492977,NaN,NaN,NaN,NaN,0.9877308,0.9121321,0.9532224,0.8002223,NaN,0.2305683,NaN,0.0407891,NaN,NaN,16579,palmer_lter,5674
NO00-01436,0,XDDS,1997,12,27,0,3,165.4230042,-75.0117035,0,NaN,2.5,0.13902,NaN,NaN,NaN,NaN,NaN,0.3712529,0.4077224,0.4163456,NaN,0.1563885,NaN,0.0481201,NaN,NaN,149187,roaverrs97,3578
NO00-01437,0,XDDS,1997,12,27,14,10,164.0070038,-75.0021973,0,NaN,3.5,0.23406,NaN,NaN,NaN,NaN,NaN,0.1491095,0.1789907,0.2166432,NaN,0.1860206,NaN,0.0931254,NaN,NaN,149187,roaverrs97,3580
NO00-01438,0,XDDS,1997,12,28,12,14,166.5559998,-75.0038986,0,NaN,1.5,0.07944,NaN,NaN,NaN,NaN,NaN,0.3945439,0.4051901,0.3408473,NaN,0.2393324,NaN,0.0323521,NaN,NaN,149187,roaverrs97,3582
NO00-01439,0,XDDS,1997,12,28,17,54,167.5919952,-75.006897,0,NaN,1.7130001,-999,NaN,NaN,NaN,NaN,NaN,0.4249474,0.4517583,0.4234469,NaN,0.3580275,NaN,0.0426525,NaN,NaN,149187,roaverrs97,3583
NO00-01440,0,XDDS,1997,12,29,13,12,172.9980011,-75,0,NaN,5,0.21618,NaN,NaN,NaN,NaN,NaN,0.2923516,0.3596806,0.4317686,NaN,0.2044171,NaN,0.177378,NaN,NaN,149187,roaverrs97,3587
NO13-01441,13,Palmer,1997,12,30,13,50,-64.0410004,-64.8150024,0,NaN,0.70235,0.125861,NaN,NaN,NaN,NaN,0.75237,0.6799717,0.7181281,0.6845338,NaN,0.1718821,NaN,0.0562234,NaN,NaN,16579,palmer_lter,5675
NO13-01442,13,Palmer,1998,1,2,13,34,-64.0400009,-64.8150024,0,NaN,5.0285501,0.17333,NaN,NaN,NaN,NaN,0.4552611,0.3798875,0.4808106,0.4804634,NaN,0.2846143,NaN,0.1056095,NaN,NaN,16579,palmer_lter,5676
NO13-01443,13,Palmer,1998,1,2,14,19,-64.1269989,-64.788002,0,NaN,2.6347001,0.139633,NaN,NaN,NaN,NaN,0.5432714,0.4687087,0.5365819,0.5189651,NaN,0.265071,NaN,0.0653173,NaN,NaN,16579,palmer_lter,5677
NO13-01444,13,Palmer,1998,1,5,13,52,-64.0410004,-64.8150024,0,NaN,1.0983,0.106253,NaN,NaN,NaN,NaN,0.5664386,0.4705478,0.5351829,0.5026541,NaN,0.3441758,NaN,0.0517793,NaN,NaN,16579,palmer_lter,5678
NO00-01445,0,XDDS,1998,1,5,19,56,169.5079956,-76.0008011,0,NaN,2.9000001,0.15416,NaN,NaN,NaN,NaN,NaN,0.6967294,0.8415421,0.8826719,NaN,0.2487059,NaN,0.0918876,NaN,NaN,149187,roaverrs97,3613
NO00-01446,0,XDDS,1998,1,7,1,23,166.5570068,-75.0100021,0,NaN,2.2,0.13515,NaN,NaN,NaN,NaN,NaN,0.2974774,0.325043,0.3186989,NaN,0.2694188,NaN,0.0415186,NaN,NaN,149187,roaverrs97,3615
NO13-01447,13,Palmer,1998,1,8,13,4,-64.0410004,-64.8160019,0,NaN,0.8386,0.0665286,NaN,NaN,NaN,NaN,0.795337,0.7154028,0.7447712,0.6734542,NaN,0.2574785,NaN,0.0393582,NaN,NaN,16579,palmer_lter,5679
NO13-01448,13,Palmer,1998,1,13,14,7,-64.0739975,-64.8160019,0,NaN,1.88195,0.114488,NaN,NaN,NaN,NaN,0.8315809,0.8031668,0.9340359,0.8492916,NaN,0.2857946,NaN,0.0649016,NaN,NaN,16579,palmer_lter,5680
NO13-01449,13,Palmer,1998,1,13,14,58,-64.0770035,-64.7789993,0,NaN,1.0998501,0.0936473,NaN,NaN,NaN,NaN,1.0720233,1.030314,1.1835687,1.087726,NaN,1.4072596,NaN,0.0871736,NaN,NaN,16579,palmer_lter,5681
NO00-01450,0,XDDS,1998,1,14,14,39,-64.6600037,10.5,0,NaN,0.652,0.11893,NaN,NaN,NaN,NaN,0.5575041,0.6204804,0.7367789,NaN,0.6389793,0.8791879,NaN,0.0547177,0.058496,NaN,149187,car27,1681
NO00-01451,0,XDDS,1998,1,15,14,10,-67,17.6000004,0,NaN,0.04,0.0321,NaN,NaN,NaN,NaN,1.5872368,1.5301278,1.2798084,0.7288191,NaN,0.3292708,NaN,0.0114397,NaN,NaN,132803,cats_jan98,1757
NO13-01452,13,Palmer,1998,1,16,13,28,-64.0410004,-64.8150024,0,NaN,1.53565,0.0432891,NaN,NaN,NaN,NaN,0.6087245,0.5304635,0.5770125,0.5265203,NaN,0.8582449,NaN,0.0373023,NaN,NaN,16579,palmer_lter,5682
NO00-01453,0,XDDS,1998,1,16,17,45,-170.1119995,-67.7839966,0,NaN,0.87,0.0873,NaN,NaN,NaN,NaN,0.9352965,0.8253678,0.8314614,0.7016152,NaN,0.2587421,NaN,NaN,NaN,NaN,20675,rev9801,4349
NO00-01454,0,XDDS,1998,1,17,0,20,-170.1119995,-67.7839966,0,NaN,0.2788555,0.0715,NaN,NaN,NaN,NaN,1.212144,1.1441835,1.2019593,0.9487746,NaN,0.2767866,NaN,0.0354367,NaN,NaN,151747,rev9801,4350
NO00-01455,0,XDDS,1998,1,18,1,0,-170.1000061,-64.8330002,0,NaN,2.5899999,0.204,NaN,NaN,NaN,NaN,1.0423775,0.9603058,1.13344,1.1878788,NaN,0.2728494,NaN,0.1292581,NaN,NaN,151747,rev9801,4351
NO13-01456,13,Palmer,1998,1,19,13,15,-64.0370026,-64.8150024,0,NaN,2.5246489,0.073814,NaN,NaN,NaN,NaN,0.7366758,0.6815981,0.848007,0.7957609,NaN,0.5423216,NaN,0.068793,NaN,NaN,16579,palmer_lter,5683
NO13-01457,13,Palmer,1998,1,19,16,19,-64.4140015,-64.935997,0,NaN,1.1488438,0.0905625,NaN,NaN,NaN,NaN,0.6837947,0.6043348,0.677082,0.6074418,NaN,0.4014714,NaN,0.048266,NaN,NaN,16579,palmer_lter,5684
NO13-01458,13,Palmer,1998,1,19,18,22,-64.1900024,-64.8949966,0,NaN,2.7405293,0.0884219,NaN,NaN,NaN,NaN,0.562304,0.4818411,0.5490028,0.5042558,NaN,0.2502345,NaN,0.0458429,NaN,NaN,16579,palmer_lter,5685
NO13-01459,13,Palmer,1998,1,19,20,15,-64.9639969,-64.8570023,0,NaN,2.3546064,0.224141,NaN,NaN,NaN,NaN,0.6780924,0.6159179,0.5498672,0.5192454,NaN,0.2351609,NaN,0.0729885,NaN,NaN,16579,palmer_lter,5686
NO00-01460,0,XDDS,1998,1,19,16,30,-170.1000061,-62,0,NaN,0.385,0.0761,NaN,NaN,NaN,NaN,0.7973866,0.8084782,0.8306681,0.6418148,NaN,0.2732738,NaN,NaN,NaN,NaN,151747,rev9801,4352
NO00-01461,0,XDDS,1998,1,19,21,40,-170.1000061,-62,0,NaN,0.385,0.0668,NaN,NaN,NaN,NaN,0.835848,0.8571293,0.8891609,0.6724975,NaN,0.2829075,NaN,0.0340858,NaN,NaN,151747,rev9801,4353
NO00-01462,0,XDDS,1998,1,23,20,6,-117.3079987,32.9529991,0,NaN,0.785,0.08406,NaN,0.03531,NaN,NaN,0.4789965,0.515136,0.5424706,0.4527169,NaN,0.3007061,NaN,0.0096859,NaN,NaN,1197267,cal9802,1051
NO13-01463,13,Palmer,1998,1,23,23,45,-64.9520035,-65.3280029,0,NaN,1.3851088,0.120652,NaN,NaN,NaN,NaN,0.8608643,0.7692072,0.6403599,0.608022,NaN,0.2352635,NaN,0.0395373,NaN,NaN,16579,palmer_lter,5687
NO13-01464,13,Palmer,1998,1,24,13,46,-64.0309982,-64.8170013,0,NaN,0.6883246,0.0374081,NaN,NaN,NaN,NaN,0.8621251,0.7761084,0.8052226,0.7019986,NaN,0.2722185,NaN,0.0308324,NaN,NaN,16579,palmer_lter,5688
NO00-01465,0,XDDS,1998,1,25,17,46,-120.947998,31.1849995,0,NaN,0.166,0.03692,NaN,0.01017,NaN,NaN,1.2397853,1.2476025,1.040706,0.6710699,NaN,0.7206394,NaN,0.0042187,NaN,NaN,148691,cal9802,1054
NO00-01466,0,XDDS,1998,1,25,19,10,-170.1000061,-60,0,NaN,0.17,0.0506,NaN,NaN,NaN,NaN,1.3979673,1.4555078,1.303336,0.8496637,NaN,0.2742519,NaN,NaN,NaN,NaN,151747,rev9801,4354
NO00-01467,0,XDDS,1998,1,26,19,37,-123.5979996,29.8479996,0,NaN,0.09,0.03159,NaN,0.0148,NaN,NaN,1.5480069,1.4843119,1.0839987,0.6552017,NaN,0.3579729,NaN,0.0047115,NaN,NaN,148691,cal9802,1055
NO00-01468,0,XDDS,1998,1,26,0,0,-170.1000061,-60,0,NaN,0.17,0.0519,NaN,NaN,NaN,NaN,1.4361407,1.5030187,1.3456637,0.8688664,NaN,0.2770921,NaN,0.0334726,NaN,NaN,151747,rev9801,4355
NO00-01469,0,XDDS,1998,1,26,18,27,-170.1000061,-61,0,NaN,0.205,0.0623,NaN,NaN,NaN,NaN,1.1234463,1.1724107,1.0484021,0.6980212,NaN,0.2613176,NaN,NaN,NaN,NaN,151747,rev9801,4356
NO00-01470,0,XDDS,1998,1,26,23,11,-170.1000061,-61,0,NaN,0.205,0.0496,NaN,NaN,NaN,NaN,1.3821744,1.4958032,1.3528914,0.8899378,NaN,0.2755875,NaN,0.0195609,NaN,NaN,151747,rev9801,4357
NO00-01471,0,XDDS,1998,1,27,20,13,-121.9830017,31.4150009,0,NaN,0.17,0.05416,NaN,0.02134,NaN,NaN,1.0971812,1.1669682,1.0948204,0.769749,NaN,0.6065174,NaN,0.0081416,NaN,NaN,148691,cal9802,1056
NO00-01472,0,XDDS,1998,1,27,0,17,-157.8370056,21.2099991,0,NaN,0.11,-999,NaN,NaN,NaN,NaN,2.4452384,1.7244292,1.0825013,0.648788,NaN,0.3209648,NaN,NaN,NaN,NaN,16515,moce4,4025
NO00-01473,0,XDDS,1998,1,27,22,27,-155.0890045,20.4650002,0,NaN,0.095,-999,NaN,NaN,NaN,NaN,2.623673,1.8794783,1.1655966,0.6815006,NaN,0.3884083,NaN,NaN,NaN,NaN,16515,moce4,4026
NO00-01474,0,XDDS,1998,1,28,19,32,-119.4820023,32.6500015,0,NaN,0.22,0.03232,NaN,NaN,NaN,NaN,0.8776189,0.8695042,0.7667761,0.5147136,NaN,0.277334,NaN,0.0038101,NaN,NaN,148691,cal9802,1057
NO00-01475,0,XDDS,1998,1,28,23,17,-154.3450012,19.3239994,0,NaN,0.095,-999,NaN,NaN,NaN,NaN,2.8301542,1.9659897,1.1900461,0.6862345,NaN,0.1739794,NaN,NaN,NaN,NaN,16515,moce4,4027
NO13-01476,13,Palmer,1998,1,28,21,25,-64.3740005,-64.9380035,0,NaN,0.638355,0.036147,NaN,NaN,NaN,NaN,0.7038799,0.6550199,0.6793618,0.5578524,NaN,0.2506943,NaN,0.0280041,NaN,NaN,16579,palmer_lter,5689
NO00-01477,0,XDDS,1998,1,29,18,12,-117.7580032,33.4749985,0,NaN,1.5089999,0.07605,NaN,0.0391,NaN,NaN,0.275916,0.2994024,0.364563,0.34021,NaN,0.3067572,NaN,0.011454,NaN,NaN,1197267,cal9802,1059
NO00-01478,0,XDDS,1998,1,29,22,38,-155.0090027,20.3950005,0,NaN,0.09,-999,NaN,NaN,NaN,NaN,2.5972421,1.8319491,1.1219379,0.6552749,NaN,0.2764992,NaN,NaN,NaN,NaN,16515,moce4,4028
NO00-01479,0,XDDS,1998,1,30,20,4,-119.6620026,33.3269997,0,NaN,0.693,0.05966,NaN,0.02094,NaN,NaN,0.4931036,0.5222312,0.5383718,0.4385575,NaN,0.3203397,NaN,0.0067718,NaN,NaN,1197267,cal9802,1060
NO00-01480,0,XDDS,1998,1,30,21,36,-155.1699982,20.6000004,0,NaN,0.094,-999,NaN,NaN,NaN,NaN,2.3139079,1.6664622,1.0473969,0.620322,NaN,0.2016444,NaN,NaN,NaN,NaN,16515,moce4,4029
NO00-01481,0,XDDS,1998,1,30,23,22,-155.1880035,20.6000004,0,NaN,0.102,-999,NaN,NaN,NaN,NaN,2.44329,1.7479035,1.0877174,0.640357,NaN,0.2577181,NaN,NaN,NaN,NaN,16515,moce4,4030
NO13-01482,13,Palmer,1998,1,30,0,46,-65.0070038,-64.7009964,0,NaN,0.817515,0.113831,NaN,NaN,NaN,NaN,0.7997825,0.7531937,0.7022535,0.5479637,NaN,0.2167837,NaN,0.0272629,NaN,NaN,16579,palmer_lter,5690
NO13-01483,13,Palmer,1998,1,30,11,28,-65.3649979,-64.5630035,0,NaN,0.560066,0.106066,NaN,NaN,NaN,NaN,0.8212101,0.8116784,0.7710167,0.5941843,NaN,0.2520771,NaN,0.0209235,NaN,NaN,16579,palmer_lter,5691
NO00-01484,0,XDDS,1998,1,30,22,34,-65.9530029,-64.3280029,0,NaN,0.544257,0.059462,NaN,NaN,NaN,NaN,1.0980303,1.1828623,1.1729186,0.9852538,NaN,1.2765293,NaN,0.2723695,NaN,NaN,16579,palmer_lter,5692
NO00-01485,0,XDDS,1998,1,31,17,57,-121.0319977,32.6629982,0,NaN,0.13,0.04253,NaN,0.01221,NaN,NaN,1.0915539,1.0713652,0.9045311,0.6135959,NaN,0.2768748,NaN,0.0064979,NaN,NaN,148691,cal9802,1061
NO00-01486,0,XDDS,1998,1,31,22,29,-155.1069946,20.7040005,0,NaN,0.113,-999,NaN,NaN,NaN,NaN,2.4439576,1.7711418,1.1162827,0.6621339,NaN,0.319317,NaN,NaN,NaN,NaN,16515,moce4,4031
NO00-01487,0,XDDS,1998,1,31,10,34,-66.2590027,-64.2099991,0,NaN,0.152522,0.099163,NaN,NaN,NaN,NaN,1.326952,1.3289988,1.2791514,0.9568348,NaN,1.828034,NaN,0.028932,NaN,NaN,16579,palmer_lter,5693
NO00-01488,0,XDDS,1998,2,1,19,54,-123.7429962,31.3250008,0,NaN,0.11,0.02721,NaN,0.01546,NaN,NaN,1.2845,1.2523885,0.9680666,0.6064625,NaN,0.2962716,NaN,0.0036471,NaN,NaN,148691,cal9802,1062
NO00-01489,0,XDDS,1998,2,1,1,24,176.0169983,5.1333299,0,NaN,0.107,0.03478,NaN,NaN,NaN,NaN,1.598273,1.431623,1.1534923,0.8374169,NaN,0.3228685,0.0385429,0.0173228,0.0237588,NaN,149187,mirai_98k01,4612
NO00-01490,0,XDDS,1998,2,1,23,15,-156.0939941,19.8490009,0,NaN,0.096,-999,NaN,NaN,NaN,NaN,2.5301967,1.8173765,1.1336157,0.6683045,NaN,0.3627424,NaN,NaN,NaN,NaN,16515,moce4,4032
NO00-01491,0,XDDS,1998,2,2,22,20,-156.0180054,20.0860004,0,NaN,0.15,-999,NaN,NaN,NaN,NaN,2.3113382,1.6656921,1.0605342,0.6293074,NaN,0.2758827,NaN,NaN,NaN,NaN,16515,moce4,4033
NO00-01492,0,XDDS,1998,2,2,10,30,-67.0830002,-65.1090012,0,NaN,0.6411769,0.0716603,NaN,NaN,NaN,NaN,0.8877906,0.8312426,0.8180453,0.6590613,NaN,0.3536075,NaN,0.033238,NaN,NaN,16579,palmer_lter,5697
NO00-01493,0,XDDS,1998,2,2,12,55,-66.776001,-65.2330017,0,NaN,0.7761126,0.0644917,NaN,NaN,NaN,NaN,0.8064915,0.7387881,0.7162414,0.5761169,NaN,0.3248558,NaN,0.0238547,NaN,NaN,16579,palmer_lter,5698
NO00-01494,0,XDDS,1998,2,2,16,41,-66.4599991,-65.3570023,0,NaN,0.6647508,0.0523484,NaN,NaN,NaN,NaN,0.8718918,0.7934354,0.7535737,0.6024798,NaN,0.3048798,NaN,0.0237146,NaN,NaN,16579,palmer_lter,5699
NO00-01495,0,XDDS,1998,2,2,20,34,-66.1520004,-65.4800034,0,NaN,1.0043588,0.0755359,NaN,NaN,NaN,NaN,0.7342929,0.6461582,0.6506324,0.5466393,NaN,0.3632056,NaN,0.0263692,NaN,NaN,16579,palmer_lter,5700
NO00-01496,0,XDDS,1998,2,3,23,4,-157.7180023,20.7339993,0,NaN,0.078,-999,NaN,NaN,NaN,NaN,2.8335733,1.9876314,1.1744694,0.6800284,NaN,0.8182767,NaN,NaN,NaN,NaN,16515,moce4,4034
NO00-01497,0,XDDS,1998,2,3,11,50,-67.6549988,-66.1259995,0,NaN,1.1792498,0.0631761,NaN,NaN,NaN,NaN,0.6460981,0.574934,0.5540478,0.4749545,NaN,0.34107,NaN,0.0280252,NaN,NaN,16579,palmer_lter,5701
NO00-01498,0,XDDS,1998,2,5,0,19,-70.4800034,-66.2440033,0,NaN,0.5863597,0.0899413,NaN,NaN,NaN,NaN,0.8664778,0.7995277,0.7577186,0.5971314,NaN,0.2801379,NaN,0.0333459,NaN,NaN,16579,palmer_lter,5705
NO00-01499,0,XDDS,1998,2,5,11,4,-69.8420029,-66.5070038,0,NaN,0.4557704,0.0766247,NaN,NaN,NaN,NaN,0.940971,0.8795674,0.8085581,0.6286582,NaN,0.2977348,NaN,0.0250664,NaN,NaN,16579,palmer_lter,5706
NO00-01500,0,XDDS,1998,2,5,15,15,-69.2419968,-66.7630005,0,NaN,1.1380693,0.0574777,NaN,NaN,NaN,NaN,0.6944947,0.6389338,0.640696,0.530994,NaN,0.2783414,NaN,0.0214759,NaN,NaN,16579,palmer_lter,5707
NO01-01501,1,MOBY,1998,2,6,22,1,-157.2019958,20.8309994,0,NaN,0.143,-999,NaN,NaN,NaN,NaN,2.1555345,1.5605468,1.0138935,0.6092548,NaN,0.7812364,NaN,NaN,NaN,NaN,16515,moce4,4035
NO01-01502,1,MOBY,1998,2,6,23,38,-157.2039948,20.8439999,0,NaN,0.139,-999,NaN,NaN,NaN,NaN,2.2634428,1.6539041,1.0920553,0.6536036,NaN,0.6898054,NaN,NaN,NaN,NaN,16515,moce4,4036
NO00-01503,0,XDDS,1998,2,6,12,43,-72.7389984,-66.5790024,0,NaN,0.0885451,0.066236,NaN,NaN,NaN,NaN,1.5495676,1.4986717,1.170637,0.7843785,NaN,0.2970396,NaN,0.0220586,NaN,NaN,16579,palmer_lter,5708
NO01-01504,1,MOBY,1998,2,7,22,46,-157.348999,20.7269993,0,NaN,0.118,-999,NaN,NaN,NaN,NaN,2.3581614,1.6966865,1.0702807,0.6341207,NaN,0.2420558,NaN,NaN,NaN,NaN,16515,moce4,4037
NO01-01505,1,MOBY,1998,2,8,21,53,-157.2019958,20.8330002,0,NaN,0.106,-999,NaN,NaN,NaN,NaN,2.3686066,1.7245742,1.0939412,0.6516015,NaN,1.331947,NaN,NaN,NaN,NaN,16515,moce4,4038
NO01-01506,1,MOBY,1998,2,8,23,30,-157.2089996,20.8390007,0,NaN,0.104,-999,NaN,NaN,NaN,NaN,2.6308315,1.8809974,1.1593922,0.6827527,NaN,0.7295521,NaN,NaN,NaN,NaN,16515,moce4,4039
NO00-01507,0,XDDS,1998,2,9,18,1,-123.6679993,33.7229996,0,NaN,0.26,0.05826,NaN,0.0239,NaN,NaN,0.8171326,0.8461899,0.7745757,0.5604494,NaN,0.3416614,NaN,0.0079074,NaN,NaN,148691,cal9802,1065
NO00-01508,0,XDDS,1998,2,9,23,57,-122.9069977,34.0470009,0,NaN,0.29,0.07506,NaN,0.02593,NaN,NaN,0.7130316,0.7526793,0.7353715,0.5592881,NaN,0.3151638,NaN,0.0084202,NaN,NaN,148691,cal9802,1066
